Data,GŁOGÓW (151160060) Stan wody [cm],RACIBÓRZ-MIEDONIA (150180060) Stan wody [cm],BARDO ŚLĄSKIE (250160410) Suma opadów [mm],BIERUTÓW (251170270) Suma opadów [mm],BOLESŁAWÓW (250160610) Suma opadów [mm],BOLKÓW (250160030) Suma opadów [mm],BORÓW (250160070) Suma opadów [mm],BRZEG (250170050) Suma opadów [mm],BRZEG DOLNY (251160230) Suma opadów [mm],CHWAŁKOWICE (251160170) Suma opadów [mm],CIESZYN (249180130) Suma opadów [mm],CIESZYN (249180550) Suma opadów [mm],DŁUGOPOLE-ZDRÓJ (250160590) Suma opadów [mm],DOBROGOSZCZ (250170110) Suma opadów [mm],DZIERŻONIÓW (250160260) Suma opadów [mm],DZIEWIĘTLICE (250170290) Suma opadów [mm],GŁOGÓW (251160080) Suma opadów [mm],GŁUBCZYCE (250170390) Suma opadów [mm],GŁUCHOŁAZY (250170330) Suma opadów [mm],GOŚCIEJOWICE (250170760) Suma opadów [mm],GRABOWNICA (251170150) Suma opadów [mm],ISTEBNA-STECÓWKA (249180280) Suma opadów [mm],ISTEBNA-WIEŚ (249180290) Suma opadów [mm],JARNOŁTÓWEK (250170340) Suma opadów [mm],JAWOR (251160290) Suma opadów [mm],JEDLINA-ZDRÓJ (250160220) Suma opadów [mm],JELCZ-LASKOWICE (251170320) Suma opadów [mm],KACZORÓW (250150110) Suma opadów [mm],KAMIENICA (250160620) Suma opadów [mm],KĄTY WROCŁAWSKIE (251160310) Suma opadów [mm],KŁODZKO (350160520) Suma opadów [mm],KOPICE (250170730) Suma opadów [mm],KORFANTÓW II (250170750) Suma opadów [mm],KRUPSKI MŁYN (250180190) Suma opadów [mm],KUDOWA-ZDRÓJ (250160450) Suma opadów [mm],LĄDEK-ZDRÓJ (250160520) Suma opadów [mm],LEGNICA (351160415) Suma opadów [mm],LESZNO (351160418) Suma opadów [mm],LEWIN KŁODZKI (250160470) Suma opadów [mm],LIGOTA GÓRNA (250180230) Suma opadów [mm],LUBACHÓW (250160170) Suma opadów [mm],LUBIN (251160190) Suma opadów [mm],LUBOMIN (250160120) Suma opadów [mm],ŁABĘDY (250180330) Suma opadów [mm],ŁANY (251170420) Suma opadów [mm],MIĘDZYGÓRZE (250160630) Suma opadów [mm],MIĘDZYLESIE (250160650) Suma opadów [mm],MILICZ (251170140) Suma opadów [mm],MŁOTY (250160540) Suma opadów [mm],NAMYSŁÓW (251170290) Suma opadów [mm],NYSA (250170230) Suma opadów [mm],OBORNIKI ŚLĄSKIE (251160220) Suma opadów [mm],ODOLANÓW (251170130) Suma opadów [mm],OŁDRZYCHOWICE KŁODZKIE (250160510) Suma opadów [mm],OPOLE (350170530) Suma opadów [mm],OSETNO (251160110) Suma opadów [mm],OSTROSZOWICE (250160320) Suma opadów [mm],OSTRZESZÓW II (251170430) Suma opadów [mm],OTMUCHÓW (250170250) Suma opadów [mm],PACZKÓW (250170220) Suma opadów [mm],POLANICA-ZDRÓJ (250160490) Suma opadów [mm],POLKOWICE DOLNE (251160150) Suma opadów [mm],PRUDNIK (250170530) Suma opadów [mm],PRZEWORNO (250170120) Suma opadów [mm],PSZENNO (250160090) Suma opadów [mm],RACIBÓRZ (350180540) Suma opadów [mm],RACŁAWICE ŚLĄSKIE (250170540) Suma opadów [mm],ROŻNÓW (251180230) Suma opadów [mm],RUDNA (251160140) Suma opadów [mm],RYBNIK (250180510) Suma opadów [mm],SŁOSZÓW (250160480) Suma opadów [mm],SMOLICE (251170090) Suma opadów [mm],SREBRNA GÓRA (250160350) Suma opadów [mm],STARE OLESNO (250180030) Suma opadów [mm],STRONIE ŚLĄSKIE (250160560) Suma opadów [mm],STRZELIN (250170090) Suma opadów [mm],SUKOWICE (250180380) Suma opadów [mm],SZALEJÓW GÓRNY (250160840) Suma opadów [mm],SZCZAWNO-ZDRÓJ (250160130) Suma opadów [mm],ŚWIERZAWA (251150360) Suma opadów [mm],TARNÓW (250160360) Suma opadów [mm],TRZEBNICA (251170210) Suma opadów [mm],TWARDOCICE (251150280) Suma opadów [mm],WALIM (250160270) Suma opadów [mm],WROCŁAW-STRACHOWICE (351160424) Suma opadów [mm],ZIELENIEC (250160530) Suma opadów [mm],ZIELINA (250170280) Suma opadów [mm],ŹRÓDŁA (251160370) Suma opadów [mm],średnia Suma opadów [mm],mediana Suma opadów [mm],std Suma opadów [mm],min Suma opadów [mm],max Suma opadów [mm]
2014-07-13,239.0,167.0,,,0.0,0.5,,,0.0,0.0,0.0,,0.0,0.0,0.5,,,0.0,0.0,,0.0,0.0,,0.1,,0.3,0.0,1.1,,0.3,0.0,,,,3.9,0.0,0.0,0.0,1.0,,0.3,,1.1,,,,,,0.5,0.0,,,,0.2,0.0,,0.7,,0.0,,,0.0,0.5,,0.3,0.0,,,,,0.7,0.0,0.2,0.0,,,0.0,,0.8,,0.0,,0.5,2.0,0.0,1.2,,,0.3630434782608695,0.0,0.6756593097652155,0.6701469248320577,0.6647033712503903
2014-07-14,256.0,144.0,,0.5,0.1,,0.0,,0.1,0.0,3.6,,0.0,0.0,,,,0.0,0.0,,0.0,3.3,7.3,,,,0.0,,0.4,,0.0,,,,0.0,0.5,0.0,0.0,,,,,,,,,0.6,,,1.8,4.0,,,,0.0,,,,0.3,,,0.0,12.0,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,0.9,,0.9567567567567568,0.0,2.347129954752304,2.327619182834475,2.3081333235833115
2014-07-15,266.0,140.0,0.0,,1.8,2.4,,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,3.0,3.4,0.5,,3.0,0.0,11.5,3.5,,5.3,,,,11.2,0.1,0.0,0.0,31.3,,0.4,,3.1,,,,,,1.6,0.0,,,,0.1,0.0,0.1,,,0.0,,6.5,0.0,2.1,,0.0,0.0,,,,0.0,19.5,0.0,1.1,0.0,0.1,,0.0,2.3,1.5,,0.1,,,4.6,0.0,0.3,,,2.457142857142857,0.1,5.468870411468073,5.431567832892271,5.3944511094017225
2014-07-16,234.0,134.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.4,0.0,0.0,,0.0,13.2,0.7,,,,0.0,,,,0.0,,,,,0.0,0.0,0.7,,,,,,1.3,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.5433333333333333,0.0,2.331410015216152,2.3161062752700374,2.3000725540938696
2014-07-17,224.0,125.0,,,0.0,,,,0.2,2.3,0.0,,0.0,0.0,,0.0,0.2,2.2,0.0,,0.0,8.0,8.0,,,,0.0,,,,0.0,,,,,0.0,0.4,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.1,,0.0,0.2,0.0,,0.0,,2.3,,0.0,,,,0.7029411764705883,0.0,1.9078043209739646,1.8918591574254107,1.875833638723868
2014-07-18,219.0,120.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.2,,,0.0,,6.3,,,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,18.9,,,0.0,,0.0,,0.0,,,,0.0,,6.2,,1.1285714285714286,0.0,3.718306810365103,3.68613923911064,3.6532531012423517
2014-07-19,215.0,116.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2014-07-20,207.0,113.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2014-07-21,210.0,109.0,9.5,,0.0,25.7,1.2,,,0.0,0.2,,0.2,2.2,23.0,0.2,,0.0,0.0,,0.0,3.2,5.2,,,38.0,0.0,14.5,,0.1,0.2,,,,0.0,0.0,0.5,0.1,,,58.3,,10.8,,,,1.3,,6.1,0.0,,,,1.1,0.0,,0.5,,1.5,0.7,5.3,0.0,,2.6,33.2,0.0,,,,,1.1,0.0,5.4,0.0,8.9,40.4,0.0,0.7,12.2,15.5,4.3,,,52.7,0.0,1.0,,,7.313207547169811,1.05,13.475433952564616,13.378681396959701,13.283023137060946
2014-07-22,213.0,120.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,5.0,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,0.1,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.18214285714285713,0.0,0.9118594413318062,0.9062203849204947,0.9001879325271624
2014-07-23,199.0,118.0,14.7,10.7,33.5,10.3,12.7,21.2,9.4,2.1,3.5,,10.9,38.8,11.0,15.6,5.9,15.4,33.6,,3.3,1.7,1.2,31.5,12.0,17.1,17.2,12.9,27.7,5.5,19.2,,,1.8,1.5,7.2,12.2,3.2,6.3,3.4,10.6,8.7,9.5,4.6,,11.6,7.1,1.9,5.9,5.6,3.8,4.1,39.7,18.4,11.6,7.9,35.6,,7.6,11.0,20.0,8.7,10.0,25.4,9.2,8.9,22.0,13.1,11.0,11.4,9.3,3.4,6.4,11.1,15.3,16.8,52.6,16.0,7.6,17.2,8.9,3.5,10.5,13.8,2.1,15.8,10.2,,12.653164556962025,10.649999999999999,9.810491729513949,9.754710035712028,9.7000557111282
2014-07-24,210.0,136.0,2.6,15.9,9.0,14.0,10.3,9.1,31.0,22.6,1.3,,0.8,20.1,14.0,3.6,20.3,2.8,8.5,,23.6,1.2,2.4,9.1,19.4,15.4,18.2,26.1,8.1,19.1,0.9,,,6.7,1.1,7.2,19.7,20.5,2.0,,19.4,21.8,19.8,3.1,,0.6,4.8,23.0,3.0,19.0,2.0,26.0,6.1,3.4,4.5,23.0,16.3,,1.7,1.8,0.8,26.5,4.9,13.2,13.0,0.2,1.0,29.7,19.0,1.5,1.3,22.2,6.1,63.0,6.4,18.1,1.5,0.5,16.7,17.0,2.8,26.0,14.2,18.6,20.2,4.2,3.8,,12.02948717948718,9.1,10.550443509144786,10.485520793425225,10.421892542000439
2014-07-25,209.0,125.0,,,0.0,,,6.5,0.0,1.0,0.4,,0.0,0.0,2.3,2.4,0.9,0.0,8.7,,0.2,0.1,1.9,,,,0.0,0.8,,0.1,0.0,,,,,0.0,0.0,0.0,,,0.1,,,,,,,0.0,,0.0,,5.1,0.1,,0.2,0.4,,,0.0,2.5,,0.8,,15.0,0.0,0.0,,2.3,1.0,,0.0,0.4,,1.4,,0.4,0.0,,0.0,,0.1,,,,0.3,,,,1.2311111111111108,0.15000000000000002,2.69863241358365,2.6784234556605804,2.6583396848546355
2014-07-26,225.0,118.0,,0.7,0.0,,,,,0.0,0.5,,1.8,0.0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,1.6,,,,0.1,,,1.2,7.1,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.4193548387096774,0.0,1.288396733015643,1.2777054693351009,1.2668553071111053
2014-07-27,229.0,118.0,4.1,,1.0,0.3,,,,0.0,0.0,,0.0,0.0,,1.2,,0.0,0.0,,0.0,0.2,1.6,,,,0.0,23.0,0.5,,0.0,,,,,0.0,0.0,0.7,,0.3,1.3,,,,,0.6,21.8,,0.0,0.0,,,,0.4,0.3,,8.5,,0.0,1.7,,0.0,1.0,,0.0,0.0,,,,,0.0,0.0,3.0,0.0,,,0.0,,0.0,0.6,2.6,,,0.2,0.0,15.8,,,1.9717391304347827,0.2,5.043400835349095,5.010308000258002,4.977180327605649
2014-07-28,214.0,119.0,5.2,11.0,7.0,19.3,4.1,11.5,0.6,0.0,9.0,,0.4,3.4,19.3,1.6,2.6,2.5,1.9,,0.0,6.1,3.9,2.0,16.7,38.4,3.0,11.9,2.5,5.0,1.3,,,0.8,0.8,10.4,0.8,19.2,9.2,33.3,23.1,,14.9,0.5,,1.9,1.1,1.4,0.0,9.9,1.2,2.4,3.6,2.4,7.4,3.2,20.0,,5.2,1.1,1.0,43.0,4.4,17.5,4.2,3.4,,7.5,,7.2,0.3,11.0,4.1,0.0,25.6,4.1,1.3,1.6,27.3,16.2,18.9,8.6,3.4,19.0,11.4,24.0,,,8.386666666666665,4.15,9.344279774801224,9.284112379058152,9.225012434573168
2014-07-29,222.0,154.0,0.0,,0.0,1.9,,,,0.0,1.0,,0.8,0.0,,,,0.4,0.0,,0.0,4.4,2.0,0.1,0.6,,1.2,,0.3,,7.2,,,0.9,3.3,0.0,0.0,0.0,5.1,,,,,,,0.9,0.0,,,0.0,,,4.7,0.2,0.0,,0.0,,0.0,,,0.0,5.3,,0.0,0.0,,0.4,,0.1,0.1,0.0,0.7,0.1,,,0.0,2.1,0.0,,0.0,,,,0.0,1.7,,,0.9680851063829788,0.1,1.682757659791368,1.6687156588952334,1.654880466504058
2014-07-30,216.0,137.0,5.0,2.8,7.0,2.4,51.3,,0.5,10.6,0.0,,1.9,0.1,33.5,0.6,0.2,4.3,0.0,,0.7,,,0.8,,82.4,0.4,1.5,6.1,14.5,23.5,,,0.3,0.1,2.6,0.0,0.0,10.1,4.5,30.6,,3.1,,,2.2,9.8,,16.5,0.0,0.2,2.5,0.1,2.0,0.7,,1.1,,0.4,,2.3,0.0,4.5,1.1,16.7,0.0,20.0,,,0.4,1.7,0.0,4.2,0.0,1.9,1.6,0.0,11.9,2.8,0.3,5.8,1.4,0.5,46.9,12.7,11.3,1.4,,7.151470588235293,1.9,13.719717021662998,13.64416423466882,13.569205855154308
2014-07-31,229.0,127.0,6.2,1.3,22.5,2.2,3.1,6.9,2.3,0.2,40.2,,23.4,3.0,11.0,22.3,0.1,57.0,63.6,,3.0,21.9,50.1,47.4,1.6,3.9,0.6,1.7,27.8,3.5,11.4,,,5.5,8.5,17.5,0.3,0.0,15.0,44.2,4.6,,1.8,16.6,,28.6,39.2,2.0,16.8,1.6,21.1,2.2,3.2,18.0,27.2,,10.4,,21.5,8.5,13.8,0.0,44.0,2.7,4.2,29.8,38.0,,,12.6,18.0,0.1,8.8,12.4,22.2,1.7,39.4,13.0,2.1,1.7,4.7,1.7,0.1,9.6,3.7,18.7,25.1,,14.408,9.2,15.203663951503245,15.104932516082027,15.008033115229566
2014-08-01,228.0,194.0,1.5,0.8,0.7,0.1,0.1,0.2,,0.0,0.7,,0.0,0.2,0.8,1.8,,0.0,1.1,,0.0,0.7,0.9,0.6,0.1,0.6,0.6,0.1,1.4,,0.0,,,,0.1,0.8,0.0,0.0,,4.4,0.5,,,,,,0.1,,0.4,2.8,0.4,,0.1,0.1,2.4,,1.0,,0.8,1.1,0.4,0.0,0.8,,0.4,0.0,,13.4,,,0.5,0.0,0.8,1.8,2.5,,0.0,0.3,0.0,,0.4,,,1.4,0.0,1.4,23.1,,1.2745762711864406,0.5,3.3761467120054824,3.359108071735029,3.3420318469813393
2014-08-02,215.0,181.0,0.1,,0.0,,,,,0.0,6.6,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.1,,,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,2.3,,0.0,,,,0.1,0.2,,2.3,,0.7,2.8,1.4,2.6,,,0.1,0.1,0.0,,0.0,,0.0,0.6,,0.0,,0.4,,,,0.0,,,,0.5368421052631579,0.0,1.2519668168829534,1.2414431986150047,1.2309616250735829
2014-08-03,241.0,157.0,3.6,2.8,18.0,,4.3,43.8,22.2,9.4,9.6,,8.7,1.5,0.8,9.1,28.2,32.4,1.4,,0.0,,,0.9,,1.6,23.4,0.3,15.8,3.9,6.1,,,4.3,29.3,9.4,0.0,1.0,9.1,20.5,0.9,2.8,1.7,2.0,,18.2,18.5,,5.9,2.1,14.4,1.4,4.8,8.6,2.0,0.1,1.5,,12.9,5.4,7.6,24.0,31.2,13.6,0.1,0.0,36.0,4.7,2.2,1.7,8.7,2.8,2.6,18.4,10.0,8.5,3.1,7.2,2.3,1.9,2.5,21.0,10.4,0.7,0.5,12.7,11.1,,9.055405405405407,5.4,9.728013850644748,9.664150847722436,9.601471438702767
2014-08-04,271.0,164.0,22.2,8.6,5.0,1.0,6.9,8.3,16.5,6.7,26.6,,1.4,20.4,15.4,4.2,14.9,8.3,14.0,,9.2,10.9,10.4,9.5,4.7,10.6,7.0,11.2,9.3,24.9,35.8,,,,1.9,11.3,3.8,17.9,1.6,1.2,28.6,5.4,9.2,3.3,,2.6,2.0,14.7,1.0,5.6,21.7,23.4,4.6,0.8,0.7,6.7,86.3,,5.6,4.8,7.8,3.8,6.4,6.8,36.2,6.4,5.0,2.2,7.6,9.7,3.9,8.4,16.0,6.7,27.4,28.0,4.2,21.9,3.7,23.6,13.8,15.0,6.9,32.0,21.5,2.4,3.2,,11.783333333333331,8.3,12.161648723538839,12.085490288256445,12.010715668566903
2014-08-05,269.0,189.0,,0.0,0.0,,,,1.5,2.9,0.0,,0.3,0.0,,0.0,8.3,0.0,0.0,,14.6,0.2,0.1,,0.1,,0.1,,0.2,,0.0,,,,4.4,0.2,1.6,0.0,1.1,,,1.7,,,,,0.1,10.3,,0.0,,1.2,1.2,0.2,0.0,9.4,0.0,,0.0,,0.0,2.8,0.1,,0.1,0.0,,,,,0.0,1.7,,0.1,0.0,,0.0,,0.0,,0.0,10.4,0.1,,0.0,,,,1.530612244897959,0.1,3.2326169046405435,3.209746604345974,3.187038838543119
2014-08-06,271.0,163.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2014-08-07,277.0,147.0,,,0.0,,,,,0.0,8.3,,0.0,0.0,,,1.8,0.0,0.0,,0.0,6.1,12.9,,,0.1,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,0.1,,0.1,0.1,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.8,,0.0,,0.0,,0.1,,0.0,,,,0.8685714285714285,0.0,2.6392836531671517,2.6195927544237354,2.5996500183510403
2014-08-08,276.0,140.0,3.9,,0.4,0.1,,,,0.3,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.5,1.0,,,0.2,0.0,,,,0.9,,,0.6,1.2,0.0,0.0,0.1,0.1,0.2,0.2,,0.1,,,,,,0.2,0.0,,,,,0.2,,3.4,,0.0,,8.4,0.0,,,0.8,0.0,,0.5,,,1.4,0.0,4.7,0.0,,,0.0,3.8,3.5,,0.8,,,1.2,0.0,0.3,,,0.8695652173913043,0.2,1.6186175407735919,1.6053728754624976,1.5922959105213168
2014-08-09,259.0,136.0,0.3,2.2,0.0,,0.0,1.1,,0.0,7.9,,0.0,0.4,0.7,,,0.3,0.0,,0.0,21.0,9.4,,,2.6,0.0,,,0.4,0.0,,,0.2,2.1,0.0,0.0,0.1,,1.3,0.1,,,0.1,,,,,,0.0,,,,,0.0,,0.0,,0.0,,,0.0,4.8,,0.0,0.7,12.5,,,3.8,0.1,0.0,,1.2,,0.0,2.0,,0.0,,0.0,,2.6,2.1,0.0,,11.6,,1.908333333333333,0.1,4.003930045674824,3.9749129390410327,3.946113658770852
2014-08-10,236.0,139.0,0.0,,0.0,2.2,0.0,39.0,0.3,0.0,0.0,,0.0,0.1,1.5,,0.2,0.0,5.5,,0.0,,,,0.5,1.2,0.0,3.1,,0.1,0.0,,,,0.0,0.0,0.3,0.0,0.2,0.7,1.0,,0.9,0.2,,,,,,0.0,,0.0,,,0.1,,0.2,,0.0,,,0.1,,,1.9,0.0,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,1.0,0.5,0.0,,1.0,2.2,0.1,,,,1.2596153846153846,0.1,5.325136189508133,5.304304379087821,5.282862819676385
2014-08-11,235.0,150.0,3.2,1.5,1.3,7.2,2.6,1.4,9.2,6.1,9.0,,1.1,2.2,2.4,3.2,0.2,4.2,1.3,,7.7,20.6,28.6,,6.7,2.1,1.5,5.2,1.3,3.6,1.9,,,5.1,3.4,1.1,5.3,0.5,2.4,4.0,2.3,2.1,4.8,25.0,,0.9,0.9,5.7,0.8,0.8,1.2,5.8,3.9,2.6,0.7,1.6,3.2,,1.5,1.5,1.4,2.1,0.5,0.8,6.3,10.2,2.0,1.1,2.0,25.3,1.6,5.8,4.7,2.1,0.6,2.1,9.2,1.9,3.2,4.1,1.2,1.5,2.0,2.3,3.5,3.7,0.7,,4.157692307692308,2.3,5.338963853828588,5.307178109747773,5.2758656141303995
2014-08-12,237.0,206.0,0.3,,0.0,,0.0,,,0.0,0.4,,0.0,0.0,0.5,,,0.1,0.0,,0.0,2.1,2.2,,,1.9,0.0,,,,1.3,,,,0.2,0.0,0.0,0.0,3.4,,0.5,,,,,,0.0,,,0.0,,0.3,2.8,,0.0,3.1,0.2,,0.0,,3.8,0.6,,,0.0,0.1,,,1.0,0.1,1.1,0.0,,0.0,,0.0,0.0,2.3,0.0,,0.0,1.3,,1.7,0.0,0.1,,,0.6541666666666667,0.1,1.0218043798886542,1.012923912568148,1.0042025533555823
2014-08-13,229.0,167.0,7.3,2.4,5.0,2.7,5.2,4.3,2.5,0.7,11.3,,4.1,7.5,4.8,5.6,0.5,5.4,3.6,,3.5,8.7,8.4,5.4,0.2,0.9,3.4,3.5,6.1,1.0,6.9,,,50.2,2.6,3.9,0.2,2.7,3.7,3.6,1.2,,2.4,28.0,,5.4,4.3,4.3,3.8,4.8,5.1,2.2,0.8,3.2,5.5,1.1,6.7,,5.2,3.7,6.5,0.1,5.8,,2.4,24.7,12.0,3.9,,19.0,5.9,0.6,8.2,9.2,4.2,6.5,22.8,7.0,2.3,1.0,8.0,0.5,0.3,2.3,0.8,9.7,3.7,,5.8276315789473685,4.2,7.2097761861045155,7.165149558374777,7.121233652240907
2014-08-14,250.0,227.0,9.0,0.1,2.3,,0.0,0.3,,0.5,0.0,,6.2,0.5,3.9,2.6,,0.0,2.7,,0.0,0.2,0.1,2.5,,0.9,0.0,,1.5,,1.1,,,0.3,4.8,4.2,2.3,0.0,6.0,,0.3,,0.2,,,6.6,0.2,,4.4,0.1,,,,3.5,0.0,,2.0,,4.1,2.4,3.8,0.0,0.5,1.2,0.2,0.0,,,,,7.0,0.0,5.4,0.0,1.7,2.5,0.0,1.6,0.2,0.1,8.4,,3.5,1.1,0.0,3.2,,,1.9694915254237289,1.1,2.3143347012392694,2.295739380390824,2.2775405167306007
2014-08-15,253.0,199.0,6.1,1.6,2.5,30.6,1.5,0.9,2.5,2.7,0.0,,1.3,5.9,1.0,0.4,1.0,0.6,0.3,,7.5,3.6,5.2,,10.5,6.3,0.2,23.1,5.1,1.6,1.4,,,,2.0,0.3,12.7,10.5,12.0,,5.6,6.7,10.4,6.0,,2.6,7.3,2.0,2.0,0.7,1.2,6.0,4.6,1.6,0.4,3.7,1.6,,0.1,1.7,1.6,8.0,,0.4,4.8,0.2,,,4.6,2.7,6.1,0.5,2.1,4.0,0.4,2.4,1.8,0.8,8.1,15.1,4.0,2.3,9.8,7.2,2.6,4.0,,,4.425000000000001,2.6,5.105007770450198,5.071049994519495,5.0377007196972245
2014-08-16,249.0,172.0,2.4,3.0,6.0,3.2,3.5,4.2,6.8,3.8,6.4,,6.5,4.1,4.2,1.3,,3.1,3.1,,11.2,2.4,0.4,3.3,3.6,2.6,3.8,4.8,10.0,1.7,3.8,,,2.4,2.5,5.0,6.1,0.1,1.8,2.8,0.3,3.2,2.3,7.8,,9.6,1.8,25.7,0.7,6.8,10.0,6.0,3.7,2.4,3.0,2.3,2.7,,4.1,5.3,7.5,5.1,12.0,9.1,1.4,0.8,6.0,4.3,2.2,6.3,5.9,7.2,3.6,3.0,3.0,,3.1,7.5,2.5,1.0,4.0,18.5,0.6,1.8,4.7,5.4,4.5,,4.6571428571428575,3.75,3.85433665687407,3.830886185468057,3.807918174468408
2014-08-17,271.0,175.0,,,0.0,,,,,0.1,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.1,0.0,0.0,0.0,,,,,,,,,0.1,0.0,,0.0,,,,,0.0,,0.1,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,0.1,,,0.015625,0.0,0.0358551209386712,0.035496599878571684,0.03514018333122238
2014-08-18,252.0,155.0,,,1.6,0.1,,,,0.0,1.7,,0.1,0.0,,0.0,2.4,11.3,0.3,,1.2,,0.4,0.5,,0.3,0.0,0.1,1.6,,0.0,,,2.2,,0.0,0.0,1.8,,2.0,0.4,,,2.0,,0.2,1.2,0.5,,0.0,0.3,0.3,2.9,,0.0,3.2,,,0.0,,0.0,2.3,14.0,,0.0,4.4,,,2.2,4.4,0.0,1.2,,0.0,0.4,,3.8,,0.0,0.9,0.0,0.2,0.0,0.0,0.0,,,,1.3407407407407408,0.3,2.508364805464338,2.4908280865260135,2.473478422212332
2014-08-19,252.0,150.0,,,0.0,,,,,0.0,3.6,,0.0,0.0,,,,0.3,0.0,,0.0,11.9,11.0,,,,0.0,,,,0.0,,,0.6,,0.0,0.0,0.0,,,,,,6.9,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,7.5,,,,5.9,0.0,0.0,,0.0,,,2.8,,0.0,,0.0,,,,0.0,,,,1.6290322580645162,0.0,3.2731731570695377,3.2362567679505245,3.1998565592425483
2014-08-20,246.0,155.0,,0.5,0.5,,0.1,,0.2,0.0,1.8,,0.0,0.0,,0.0,,0.9,0.7,,0.1,2.6,3.1,0.7,,0.2,0.4,,0.3,0.3,0.0,,,,,0.1,0.0,0.0,,0.8,0.5,,0.2,3.4,,0.6,0.2,,,0.4,0.4,0.1,,,0.4,,,,0.3,0.1,,0.0,0.5,1.0,0.5,0.8,,,,1.3,0.0,0.0,,0.6,0.2,,0.2,,0.0,0.8,0.0,0.1,,0.3,0.2,,,,0.5076923076923077,0.3,0.7205770794671369,0.7144718148477447,0.7084853819369095
2014-08-21,248.0,148.0,1.0,,1.4,0.3,,0.4,3.0,3.2,4.1,,0.0,0.0,,6.0,,7.3,3.5,,0.1,7.1,5.4,3.7,0.8,0.3,0.0,0.8,3.5,0.0,0.8,,,2.0,0.1,4.8,0.0,0.2,2.2,0.6,0.7,,0.7,2.1,,,0.0,2.0,,0.0,2.9,10.1,,2.4,0.0,0.6,1.3,,2.8,2.8,2.0,0.0,5.1,,0.0,5.6,3.0,1.5,,3.6,3.1,0.0,0.3,0.4,6.0,,2.2,1.8,1.9,0.8,0.3,2.8,0.9,1.5,1.2,,0.6,,2.0238805970149247,1.45,2.1225898337404865,2.1071914406385046,2.092113256469683
